CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS,,,,,,,,,
CHEMBL112745	184707	CHEMBL112745	184707		50	235.67	3.58	34.73	0	CO\N=C\c1oc(cc1)c2cccc(Cl)c2	220365	Inhibition	=	50	%		Inhibition	=	50	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	211035	CHEMBL811424	B	Displacement of [35S]PAPS from human tyrosylprotein sulfotransferase-2 (hTPST-2)	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11502	CHEMBL3178	SINGLE PROTEIN	O60704	Protein-tyrosine sulfotransferase 2	Homo sapiens	9	Protein			5276	CHEMBL1135027	11814789	Bioorg. Med. Chem. Lett.	2002	12	3	329					,,,,,,,,,
CHEMBL112928	184704	CHEMBL112928	184704		25	169.16	1.51	41.82	0	CO\N=C\c1cccc(F)c1O	209739	Inhibition	=	25	%		Inhibition	=	25	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	211035	CHEMBL811424	B	Displacement of [35S]PAPS from human tyrosylprotein sulfotransferase-2 (hTPST-2)	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11502	CHEMBL3178	SINGLE PROTEIN	O60704	Protein-tyrosine sulfotransferase 2	Homo sapiens	9	Protein			5276	CHEMBL1135027	11814789	Bioorg. Med. Chem. Lett.	2002	12	3	329					,,,,,,,,,
CHEMBL112963	184873	CHEMBL112963	184873		3	308.96	2.9	41.82	0	CO\N=C\c1cc(Br)c(O)c(Br)c1	189567	IC50	=	425000	nM		IC50	=	425	uM		Outside typical range	0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	211032	CHEMBL811422	B	Inhibitory activity of compound was determined against human tyrosylprotein sulfotransferase-2 (hTPST-2) using [35S]PAPS radioligand	1	Scientific Literature				Autocuration	BAO_0000357	11502	CHEMBL3178	SINGLE PROTEIN	O60704	Protein-tyrosine sulfotransferase 2	Homo sapiens	8	Homologous protein			5276	CHEMBL1135027	11814789	Bioorg. Med. Chem. Lett.	2002	12	3	329					,,,,,,,,,
CHEMBL113020	184872	CHEMBL113020	184872		85	282.09	2.54	51.8	0	CO\N=C\C1=COc2ccc(Br)cc2C1=O	206238	Inhibition	=	85	%		Inhibition	=	85	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	211035	CHEMBL811424	B	Displacement of [35S]PAPS from human tyrosylprotein sulfotransferase-2 (hTPST-2)	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11502	CHEMBL3178	SINGLE PROTEIN	O60704	Protein-tyrosine sulfotransferase 2	Homo sapiens	9	Protein			5276	CHEMBL1135027	11814789	Bioorg. Med. Chem. Lett.	2002	12	3	329					,,,,,,,,,
CHEMBL113037	184663	CHEMBL113037	184663		55	227.26	3.45	34.73	0	CO\N=C\C(=C\c1occc1)\c2ccccc2	195395	Inhibition	=	55	%		Inhibition	=	55	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	211035	CHEMBL811424	B	Displacement of [35S]PAPS from human tyrosylprotein sulfotransferase-2 (hTPST-2)	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11502	CHEMBL3178	SINGLE PROTEIN	O60704	Protein-tyrosine sulfotransferase 2	Homo sapiens	9	Protein			5276	CHEMBL1135027	11814789	Bioorg. Med. Chem. Lett.	2002	12	3	329					,,,,,,,,,
CHEMBL113199	184667	CHEMBL113199	184667		48	402.96	2.58	41.82	0	CO\N=C\c1cc(I)cc(I)c1O	214370	Inhibition	=	48	%		Inhibition	=	48	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	211035	CHEMBL811424	B	Displacement of [35S]PAPS from human tyrosylprotein sulfotransferase-2 (hTPST-2)	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11502	CHEMBL3178	SINGLE PROTEIN	O60704	Protein-tyrosine sulfotransferase 2	Homo sapiens	9	Protein			5276	CHEMBL1135027	11814789	Bioorg. Med. Chem. Lett.	2002	12	3	329					,,,,,,,,,
CHEMBL113206	185259	CHEMBL113206	185259		35	231.25	2.39	51.8	0	CO\N=C\C1=COc2cc(C)c(C)cc2C1=O	210791	Inhibition	=	35	%		Inhibition	=	35	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	211035	CHEMBL811424	B	Displacement of [35S]PAPS from human tyrosylprotein sulfotransferase-2 (hTPST-2)	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11502	CHEMBL3178	SINGLE PROTEIN	O60704	Protein-tyrosine sulfotransferase 2	Homo sapiens	9	Protein			5276	CHEMBL1135027	11814789	Bioorg. Med. Chem. Lett.	2002	12	3	329					,,,,,,,,,
CHEMBL113219	184862	CHEMBL113219	184862		2	587.21	6.05	136.76	2	Oc1c(\C=N\OCCCCCO\N=C\C2=COc3c(Cl)cc(Cl)cc3C2=O)cc(Br)cc1[N+](=O)[O-]	194270	IC50	=	40000	nM	4.4	IC50	=	40	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	211032	CHEMBL811422	B	Inhibitory activity of compound was determined against human tyrosylprotein sulfotransferase-2 (hTPST-2) using [35S]PAPS radioligand	1	Scientific Literature				Autocuration	BAO_0000357	11502	CHEMBL3178	SINGLE PROTEIN	O60704	Protein-tyrosine sulfotransferase 2	Homo sapiens	8	Homologous protein			5276	CHEMBL1135027	11814789	Bioorg. Med. Chem. Lett.	2002	12	3	329					,,,,,,,,,
CHEMBL113219	184862	CHEMBL113219	184862		2	587.21	6.05	136.76	2	Oc1c(\C=N\OCCCCCO\N=C\C2=COc3c(Cl)cc(Cl)cc3C2=O)cc(Br)cc1[N+](=O)[O-]	194271	Inhibition	=	50	%		Inhibition	=	50	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	211033	CHEMBL882137	B	Compound was tested for reversible inhibition of human tyrosylprotein sulfotransferase-2 (hTPST-2) at 40 uM for 5 hours and dialyzed	1	Scientific Literature				Autocuration	BAO_0000357	11502	CHEMBL3178	SINGLE PROTEIN	O60704	Protein-tyrosine sulfotransferase 2	Homo sapiens	8	Homologous protein			5276	CHEMBL1135027	11814789	Bioorg. Med. Chem. Lett.	2002	12	3	329					,,,,,,,,,
CHEMBL113406	184817	CHEMBL113406	184817		70	235.67	3.58	34.73	0	CO\N=C\c1oc(cc1)c2ccc(Cl)cc2	213198	Inhibition	=	70	%		Inhibition	=	70	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	211035	CHEMBL811424	B	Displacement of [35S]PAPS from human tyrosylprotein sulfotransferase-2 (hTPST-2)	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11502	CHEMBL3178	SINGLE PROTEIN	O60704	Protein-tyrosine sulfotransferase 2	Homo sapiens	9	Protein			5276	CHEMBL1135027	11814789	Bioorg. Med. Chem. Lett.	2002	12	3	329					,,,,,,,,,
CHEMBL114016	184705	CHEMBL114016	184705		59	165.19	2.32	34.73	0	CO\N=C\C(=C\c1occc1)\C	212139	Inhibition	=	59	%		Inhibition	=	59	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	211035	CHEMBL811424	B	Displacement of [35S]PAPS from human tyrosylprotein sulfotransferase-2 (hTPST-2)	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11502	CHEMBL3178	SINGLE PROTEIN	O60704	Protein-tyrosine sulfotransferase 2	Homo sapiens	9	Protein			5276	CHEMBL1135027	11814789	Bioorg. Med. Chem. Lett.	2002	12	3	329					,,,,,,,,,
CHEMBL115044	185488	CHEMBL115044	185488		31	244.09	2.44	41.82	0	CO\N=C\c1cc(C)cc(Br)c1O	202590	Inhibition	=	31	%		Inhibition	=	31	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	211035	CHEMBL811424	B	Displacement of [35S]PAPS from human tyrosylprotein sulfotransferase-2 (hTPST-2)	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11502	CHEMBL3178	SINGLE PROTEIN	O60704	Protein-tyrosine sulfotransferase 2	Homo sapiens	9	Protein			5276	CHEMBL1135027	11814789	Bioorg. Med. Chem. Lett.	2002	12	3	329					,,,,,,,,,
CHEMBL431637	184898	CHEMBL431637	184898		5	272.09	3.08	51.8	0	CO\N=C\C1=COc2c(Cl)cc(Cl)cc2C1=O	191980	IC50	>	1000000	nM		IC50	>	1000	uM		Outside typical range	0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	211032	CHEMBL811422	B	Inhibitory activity of compound was determined against human tyrosylprotein sulfotransferase-2 (hTPST-2) using [35S]PAPS radioligand	1	Scientific Literature				Autocuration	BAO_0000357	11502	CHEMBL3178	SINGLE PROTEIN	O60704	Protein-tyrosine sulfotransferase 2	Homo sapiens	8	Homologous protein			5276	CHEMBL1135027	11814789	Bioorg. Med. Chem. Lett.	2002	12	3	329					,,,,,,,,,
CHEMBL431637	184898	CHEMBL431637	184898		5	272.09	3.08	51.8	0	CO\N=C\C1=COc2c(Cl)cc(Cl)cc2C1=O	191981	Inhibition	=	40	%		Inhibition	=	40	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	211036	CHEMBL811425	B	Inhibitory activity of compound was determined against human tyrosylprotein sulfotransferase-2 (hTPST-2) using [35S]PAPS radioligand at 800 uM	1	Scientific Literature				Autocuration	BAO_0000357	11502	CHEMBL3178	SINGLE PROTEIN	O60704	Protein-tyrosine sulfotransferase 2	Homo sapiens	8	Homologous protein			5276	CHEMBL1135027	11814789	Bioorg. Med. Chem. Lett.	2002	12	3	329					,,,,,,,,,
CHEMBL321249	184997	CHEMBL321249	184997		65	186.19	1.64	64.73	0	CO\N=C\c1ccc(s1)[N+](=O)[O-]	194276	Inhibition	=	65	%		Inhibition	=	65	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	211035	CHEMBL811424	B	Displacement of [35S]PAPS from human tyrosylprotein sulfotransferase-2 (hTPST-2)	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11502	CHEMBL3178	SINGLE PROTEIN	O60704	Protein-tyrosine sulfotransferase 2	Homo sapiens	9	Protein			5276	CHEMBL1135027	11814789	Bioorg. Med. Chem. Lett.	2002	12	3	329					,,,,,,,,,
CHEMBL323013	185260	CHEMBL323013	185260		34	201.22	2.53	41.82	0	CO\N=C\c1c(O)ccc2ccccc12	201432	Inhibition	=	34	%		Inhibition	=	34	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	211035	CHEMBL811424	B	Displacement of [35S]PAPS from human tyrosylprotein sulfotransferase-2 (hTPST-2)	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11502	CHEMBL3178	SINGLE PROTEIN	O60704	Protein-tyrosine sulfotransferase 2	Homo sapiens	9	Protein			5276	CHEMBL1135027	11814789	Bioorg. Med. Chem. Lett.	2002	12	3	329					,,,,,,,,,
CHEMBL325510	185311	CHEMBL325510	185311		37	211.22	1.39	60.28	0	CO\N=C\c1cc(OC)c(O)c(OC)c1	221564	Inhibition	=	37	%		Inhibition	=	37	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	211035	CHEMBL811424	B	Displacement of [35S]PAPS from human tyrosylprotein sulfotransferase-2 (hTPST-2)	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11502	CHEMBL3178	SINGLE PROTEIN	O60704	Protein-tyrosine sulfotransferase 2	Homo sapiens	9	Protein			5276	CHEMBL1135027	11814789	Bioorg. Med. Chem. Lett.	2002	12	3	329					,,,,,,,,,
CHEMBL326040	184752	CHEMBL326040	184752		53	307.09	1.99	51.05	0	CO\N=C\c1cc(I)c(O)c(OC)c1	187019	Inhibition	=	53	%		Inhibition	=	53	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	211035	CHEMBL811424	B	Displacement of [35S]PAPS from human tyrosylprotein sulfotransferase-2 (hTPST-2)	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11502	CHEMBL3178	SINGLE PROTEIN	O60704	Protein-tyrosine sulfotransferase 2	Homo sapiens	9	Protein			5276	CHEMBL1135027	11814789	Bioorg. Med. Chem. Lett.	2002	12	3	329					,,,,,,,,,
CHEMBL76784	124275	CHEMBL76784	124275		NG38	394.52	4.41	68.1	0	COc1ccc(CNc2nc(nc3c2ncn3C(C)C)N4CCCCCC4)cc1	445343	IC50	=	500	nM	6.3	IC50	=	.5	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	67847	CHEMBL681339	B	Inhibition of estrogen sulfotransferase (EST) in TLC radiolabel transfer assay	1	Scientific Literature	Mus musculus		10090	Expert	BAO_0000357	11987	CHEMBL3052	SINGLE PROTEIN	P49891	Estrogen sulfotransferase	Mus musculus	9	Protein	Sulfotransfer_1	high	16056	CHEMBL1134558	11495578	J. Med. Chem.	2001	44	17	2683					,,,,,,,,,
CHEMBL76921	124084	CHEMBL76921	124084		NG13	395.51	2.78	71.34	0	COc1ccc(CNc2nc(nc3c2ncn3C(C)C)N4CCN(C)CC4)cc1	438638	IC50	=	80000	nM	4.1	IC50	=	80	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	67847	CHEMBL681339	B	Inhibition of estrogen sulfotransferase (EST) in TLC radiolabel transfer assay	1	Scientific Literature	Mus musculus		10090	Expert	BAO_0000357	11987	CHEMBL3052	SINGLE PROTEIN	P49891	Estrogen sulfotransferase	Mus musculus	9	Protein	Sulfotransfer_1	high	16056	CHEMBL1134558	11495578	J. Med. Chem.	2001	44	17	2683					,,,,,,,,,
CHEMBL93782	146774	CHEMBL93782	146774		YTB6	380.24	2.18	110.75	0	Cn1cnc2c(NCc3cc(Cl)cc(Cl)c3)nc(NCC(=O)N)nc12	436017	IC50	=	60000	nM	4.22	IC50	=	60	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	67847	CHEMBL681339	B	Inhibition of estrogen sulfotransferase (EST) in TLC radiolabel transfer assay	1	Scientific Literature	Mus musculus		10090	Expert	BAO_0000357	11987	CHEMBL3052	SINGLE PROTEIN	P49891	Estrogen sulfotransferase	Mus musculus	9	Protein	Sulfotransfer_1	high	16056	CHEMBL1134558	11495578	J. Med. Chem.	2001	44	17	2683					,,,,,,,,,
CHEMBL91450	146750	CHEMBL91450	146750		NG20	425.49	3.33	131.03	0	OCCn1cnc2c(NCC3CCCCC3)nc(NCc4ccc(cc4)[N+](=O)[O-])nc12	436018	IC50	>	200000	nM		IC50	>	200	uM		Outside typical range	0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	67847	CHEMBL681339	B	Inhibition of estrogen sulfotransferase (EST) in TLC radiolabel transfer assay	1	Scientific Literature	Mus musculus		10090	Expert	BAO_0000357	11987	CHEMBL3052	SINGLE PROTEIN	P49891	Estrogen sulfotransferase	Mus musculus	9	Protein			16056	CHEMBL1134558	11495578	J. Med. Chem.	2001	44	17	2683					,,,,,,,,,
CHEMBL91548	146348	CHEMBL91548	146348		NG30	482.61	3.58	139.85	0	CC(C)n1cnc2c(NCc3ccc(N)cc3)nc(NCCCCC(=O)C4CSC(=O)N4)nc12	467414	IC50	=	72000	nM	4.14	IC50	=	72	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	67846	CHEMBL681338	B	Inhibition of estrogen sulfotransferase (EST) in TLC radiolabel transfer assay	1	Scientific Literature	Mus musculus		10090	Expert	BAO_0000357	11987	CHEMBL3052	SINGLE PROTEIN	P49891	Estrogen sulfotransferase	Mus musculus	9	Protein	Sulfotransfer_1	high	16056	CHEMBL1134558	11495578	J. Med. Chem.	2001	44	17	2683					,,,,,,,,,
CHEMBL91816	146825	CHEMBL91816	146825		NG17	404.47	3.05	97.12	0	COc1ccc(CNc2nc(NCc3ccccc3)nc4c2ncn4CCO)cc1	457122	IC50	=	30000	nM	4.52	IC50	=	30	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	67847	CHEMBL681339	B	Inhibition of estrogen sulfotransferase (EST) in TLC radiolabel transfer assay	1	Scientific Literature	Mus musculus		10090	Expert	BAO_0000357	11987	CHEMBL3052	SINGLE PROTEIN	P49891	Estrogen sulfotransferase	Mus musculus	9	Protein	Sulfotransfer_1	high	16056	CHEMBL1134558	11495578	J. Med. Chem.	2001	44	17	2683					,,,,,,,,,
CHEMBL92115	146791	CHEMBL92115	146791		YTC27	309.33	-1.95	142.42	0	Cn1cnc2c(nc(NCC(=O)N)nc12)N(CCO)CCO	462268	IC50	>	200000	nM		IC50	>	200	uM		Outside typical range	0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	67847	CHEMBL681339	B	Inhibition of estrogen sulfotransferase (EST) in TLC radiolabel transfer assay	1	Scientific Literature	Mus musculus		10090	Expert	BAO_0000357	11987	CHEMBL3052	SINGLE PROTEIN	P49891	Estrogen sulfotransferase	Mus musculus	9	Protein			16056	CHEMBL1134558	11495578	J. Med. Chem.	2001	44	17	2683					,,,,,,,,,
CHEMBL89567	146097	CHEMBL89567	146097		YTB1	326.36	.45	136.77	0	Cn1cnc2c(NCc3ccccc3N)nc(NCC(=O)N)nc12	461040	IC50	=	30000	nM	4.52	IC50	=	30	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	67847	CHEMBL681339	B	Inhibition of estrogen sulfotransferase (EST) in TLC radiolabel transfer assay	1	Scientific Literature	Mus musculus		10090	Expert	BAO_0000357	11987	CHEMBL3052	SINGLE PROTEIN	P49891	Estrogen sulfotransferase	Mus musculus	9	Protein	Sulfotransfer_1	high	16056	CHEMBL1134558	11495578	J. Med. Chem.	2001	44	17	2683					,,,,,,,,,
CHEMBL89926	146749	CHEMBL89926	146749		YTC21	279.3	-.95	130.98	0	CC(O)CNc1nc(NCC(=O)N)nc2c1ncn2C	432141	IC50	=	60000	nM	4.22	IC50	=	60	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	67847	CHEMBL681339	B	Inhibition of estrogen sulfotransferase (EST) in TLC radiolabel transfer assay	1	Scientific Literature	Mus musculus		10090	Expert	BAO_0000357	11987	CHEMBL3052	SINGLE PROTEIN	P49891	Estrogen sulfotransferase	Mus musculus	9	Protein	Sulfotransfer_1	high	16056	CHEMBL1134558	11495578	J. Med. Chem.	2001	44	17	2683					,,,,,,,,,
CHEMBL90365	146763	CHEMBL90365	146763		NG14	412.54	3.85	97.12	0	COc1ccc(CNc2nc(N[C@H](CO)CC(C)C)nc3c2ncn3C(C)C)cc1	466177	IC50	=	60000	nM	4.22	IC50	=	60	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	67847	CHEMBL681339	B	Inhibition of estrogen sulfotransferase (EST) in TLC radiolabel transfer assay	1	Scientific Literature	Mus musculus		10090	Expert	BAO_0000357	11987	CHEMBL3052	SINGLE PROTEIN	P49891	Estrogen sulfotransferase	Mus musculus	9	Protein	Sulfotransfer_1	high	16056	CHEMBL1134558	11495578	J. Med. Chem.	2001	44	17	2683					,,,,,,,,,
CHEMBL90592	146810	CHEMBL90592	146810		YTB5	345.79	1.53	110.75	0	Cn1cnc2c(NCc3ccc(Cl)cc3)nc(NCC(=O)N)nc12	442643	IC50	=	35000	nM	4.46	IC50	=	35	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	67847	CHEMBL681339	B	Inhibition of estrogen sulfotransferase (EST) in TLC radiolabel transfer assay	1	Scientific Literature	Mus musculus		10090	Expert	BAO_0000357	11987	CHEMBL3052	SINGLE PROTEIN	P49891	Estrogen sulfotransferase	Mus musculus	9	Protein	Sulfotransfer_1	high	16056	CHEMBL1134558	11495578	J. Med. Chem.	2001	44	17	2683					,,,,,,,,,
CHEMBL316097	146870	CHEMBL316097	146870		YTC25	352.4	-2.36	154.45	0	Cn1cnc2c(nc(NCC(=O)N)nc12)N(CCO)CCNCCO	466176	IC50	=	100000	nM	4	IC50	=	100	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	67847	CHEMBL681339	B	Inhibition of estrogen sulfotransferase (EST) in TLC radiolabel transfer assay	1	Scientific Literature	Mus musculus		10090	Expert	BAO_0000357	11987	CHEMBL3052	SINGLE PROTEIN	P49891	Estrogen sulfotransferase	Mus musculus	9	Protein	Sulfotransfer_1	high	16056	CHEMBL1134558	11495578	J. Med. Chem.	2001	44	17	2683					,,,,,,,,,
CHEMBL135	27626	CHEMBL135	27626	ESTRADIOL	E2	272.39	3.61	40.46	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O	15463331	Km	=	4	nM		Km	=	4	nM		Outside typical range	0	BAO_0000477	UO_0000065	http://www.openphacts.org/units/Nanomolar	1484216	CHEMBL3537877	A	Activity of SULT1E1 (unknown origin)	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			92129	CHEMBL3525919	22593037	Drug Metab. Dispos.	2012	40	8	1588					,,,,,,,,,
CHEMBL135	27626	CHEMBL135	27626	ESTRADIOL	17-beta-Estradiol	272.39	3.61	40.46	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O	6074790	Activity					Activity				Substrate		0	BAO_0000375			738302	CHEMBL1743309	A	Major substrate of human cytosolic sulfotransferase SULT1E1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL1412489	836373	CHEMBL1412489	836373		4-hydroxy-estradiol	288.39	3.31	60.69	0	C[C@]12CC[C@H]3[C@@H](CCc4c(O)c(O)ccc34)[C@@H]1CC[C@@H]2O	6074798	Activity					Activity				Substrate		0	BAO_0000375			738302	CHEMBL1743309	A	Major substrate of human cytosolic sulfotransferase SULT1E1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL9352	5170	CHEMBL9352	5170	NARINGENIN	naringenin	272.26	2.51	86.99	0	Oc1ccc(cc1)[C@@H]2CC(=O)c3c(O)cc(O)cc3O2	6074805	Activity					Activity				Substrate		0	BAO_0000375			738302	CHEMBL1743309	A	Major substrate of human cytosolic sulfotransferase SULT1E1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL253363	419616	CHEMBL253363	419616	PREGNENOLONE	pregnenolone	316.49	4.52	37.3	0	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	6074802	Activity					Activity				Substrate		0	BAO_0000375			738302	CHEMBL1743309	A	Major substrate of human cytosolic sulfotransferase SULT1E1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL225546	375083	CHEMBL225546	375083	EQUILENIN	equilenin	266.34	3.94	37.3	0	C[C@]12CCc3c(ccc4cc(O)ccc34)[C@@H]1CCC2=O	6074794	Activity					Activity				Substrate		0	BAO_0000375			738302	CHEMBL1743309	A	Major substrate of human cytosolic sulfotransferase SULT1E1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL213764	361263	CHEMBL213764	361263		16	172.19	-1.96	87.46	0	CN1CNC(=O)N[C@@H](CN)C1=O	1777937	Activity					Activity				Not Active		0	BAO_0000375			408904	CHEMBL909428	B	Inhibition of human estrogen sulfotransferase	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			31831	CHEMBL1137329	17154507	J. Med. Chem.	2006	49	23	6768					,,,,,,,,,
CHEMBL214030	361264	CHEMBL214030	361264		29	275.31	-.17	81.67	0	O[C@@H]1C[C@H]2NC(=O)N[C@@H](Cc3ccccc3)C(=O)N2C1	1777936	Activity					Activity				Not Active		0	BAO_0000375			408904	CHEMBL909428	B	Inhibition of human estrogen sulfotransferase	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			31831	CHEMBL1137329	17154507	J. Med. Chem.	2006	49	23	6768					,,,,,,,,,
CHEMBL214133	361250	CHEMBL214133	361250		1	233.27	.33	61.44	0	CN1CNC(=O)N[C@@H](Cc2ccccc2)C1=O	1777910	Activity					Activity				Not Active		0	BAO_0000375			408904	CHEMBL909428	B	Inhibition of human estrogen sulfotransferase	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			31831	CHEMBL1137329	17154507	J. Med. Chem.	2006	49	23	6768					,,,,,,,,,
CHEMBL214182	361251	CHEMBL214182	361251		5	291.31	.12	89.95	0	CN1CN(CC(=O)O)C(=O)N[C@@H](Cc2ccccc2)C1=O	1777938	Activity					Activity				Not Active		0	BAO_0000375			408904	CHEMBL909428	B	Inhibition of human estrogen sulfotransferase	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	12729	CHEMBL2346	SINGLE PROTEIN	P49888	Estrogen sulfotransferase	Homo sapiens	9	Protein			31831	CHEMBL1137329	17154507	J. Med. Chem.	2006	49	23	6768					,,,,,,,,,
