"SUPPORTING INFORMATION
TREND ANALYSIS OF A DATABASE OF INTRAVENOUS PHARMACOKINETIC PARAMETERS IN HUMANS FOR 670 DRUG COMPOUNDS
67,Biapenem,120410-24-4,0.20,2.5,0.92,1.3,1.1,"Shiba K, Maezawa H, Yoshida M, Sakai O, and Saito A (1994) Basic and clinical studies of biapenem.  Chemotherapy 42(Suppl. 4): 322-329.  Yamashita N, Kawashima K, Nomura K, Takeuchi H, Hikida M, and Naruke T (1994) Pharmacokinetics of biapenem in laboratory animals.    Chemotherapy 42(Suppl. 4): 243-250.",
68,Bilobalide,33570-04-6,2.5,10,NF,4.0,3.2,"Fourtillian JB, Brisson AM, Girault J, Ingrand I, Decourt JP, Drieu K, Jouenne P, and Biber A (1995) Proprietes pharmaccinetiques du bilobalide et des ginkgolides A et B chez le sujet sain apres administrations intraveineuses et orales d'extrait de Ginkgo biolba (EGb 761).  Therapie  50: 137-144.",
69,Biperiden,514-65-8,12,12,0.097,17,24,"Grimaldi R, Perucca E, Ruberto G, Gelmi C, Trimarchi F, Hollmann M, and Crema A (1986) Pharmacokinetic and pharmacodynamic studies following the intravenous and oral administration of the antiparkinsonian drug biperiden to normal subjects.  Eur. J. Clin. Pharmacol.  29: 735-737.  Nakashima E, Yokogawa K, Ichimura F, Kurata K, Kido H, Yamaguchi N, and Yamana T (1987) A physiologically based pharmacokinetic model for biperiden in animals and its extrapolation to humans.  Chem. Pharm. Bull. 35: 718-725.",
70,Bisaramil,89194-77-4,9.0,17,NF,8.8,8.6,"Gemesi L, Kapas M, Matos L (1993)  Pharmacokinetic study of bisaramil in man.  Acta Pharm. Hungarica  63: 327-333. ",VDss calculated from reported C vs t data table.
71,Bisoprolol,66722-44-9,2.4,3.7,0.66,11,10,"Horikiri Y, Suzuki T, and Mizobe M (1998) Pharmacokinetics and Metabolism of Bisoprolol Enantiomers in Humans.  J. Pharm. Sci. 87: 289-294.  Leopold G, Pabst J, Ungethuem W, and Buehring KU (1986) Basic pharmacokinetics of bisoprolol, a new highly beta1-selective adrenoceptor antagonist.  J. Clin. Pharmacol. 26: 616-621.  ",VDss calculated from C vs t data obtained by digitization of the plot provided by Leopold et al.
72,BMS-214662,195987-41-8,0.84,9.6,NF,1.4,1.6,"Ryan DP, Eder JP, Puchlaski T, Seiden MV, Lynch TJ, Fuchs CS, Amrein PC, Sonnichsen D, Supko JG, and Clark JW (2004) Phase I clinical trial of the farnesyltransferase inhibitor BMS-214662 given as a 1 hour intravenous infusion in patients with advanced solid tumors.  Clin. Canc. Res.  10: 2222-2230.",
73,Bortezomib,179324-69-7,10,19,0.17,8.8,18,"Papandreou CN, Daliani D, Nix D, Yang H, Madden T, Wang X, Pien CS, Millikan RE, Tu SM, Pagliaro L, Kim J, Adams J, Elliott P, Esseltine D, Petrusich A, Dieringer P, Perez C, and Logothetis CJ (2004) Phase I trial of the proteasome inhibitor bortezomib in patients with advanced solid tumors with observations in androgen-independent prostate cancer.  J. Clin. Oncol. 22: 2108-2121.  Velcade Product Label.",
74,Bosentan,147536-97-8,0.29,2.1,0.037,2.3,4.1,"Weber C, Schmitt R, Birnboeck H, Hopfgartner G, Eggers H, Meyer J, Van Marle S, Viischer HW, and Jonkman JHG (1999)  Multiple-dose pharmacokinetics, safety, and tolerability of bosentan, an endothelin receptor antagonist, in healthy male volunteers.  J. Clin. Pharmacol. 39:  703-714.  Weber C, Schmitt R, Birnboeck H, Hopfgartner G, Van Marle SP, Peeters PAM, Jonkman JHG, and Jones CR (1996) Pharmacokinetics pharmacodynamics of the endothelin-receptor antagonist bosentan in healthy human subjects.  Clin. Pharmacol. Ther. 60: 124-137.",
75,Bromazepam,1812-30-2,0.85,0.51,0.48,28,21,"Raaflaub VJ and Speiser-Courvoisier J (1974) Zur pharmakokinetik von bromazepam beim menschen.  Arz. Forsch. 24: 1841-1844.  Lucek RW and Coutinho CB (1976) The role of substituents in the hydrophobic binding of the 1,4-benzodiazepines by human plasma proteins.    Molec. Pharmacol. 12: 612-619.",Parameters calculated from C vs t data provided in the reference.
76,Bromfenac,91714-94-2,0.11,1.3,0.0011,1.5,2.6,"Gumbhir-Shah K, Cevallos WH, DeCleene SA, Halstenson CE, and Korth-Bradley JM (1997) Absolute bioavailability of bromfenac in humans.  Ann. Pharmacother. 31: 395-399.",
77,Bromopride,4093-35-0,3.1,13,0.60,4.0,2.9,"Brodie RR, Chasseaud LF, Darragh A, Lambe RF, Rooney L, and Taylor T (1986) Pharmacokinetics and bioavailability of the anti-emetic agent bromopride.  Biopharm. Drug Dispos.  7: 215-222.",VDss was calculated using C vs t data provided in the reference.
78,Brotizolam,57801-81-7,0.75,2.0,0.092,6.0,4.8,"Jochemsen R, Wesselman JGJ, Hermans J, Van Boxtel CJ, and Breimer DD (1983) Pharmacokinetics of brotizolam in healthy subjects following intravenous and oral administration.  Br. J. Clin. Pharmacol. 16(Suppl. 2): 285-290.  Jochemsen R, Joeres RP, Wesselman JG, Richter E, and Breimer DD (1983) Pharmacokinetics of oral brotizolam in patients with liver cirrhosis.  Br. J. Clin. Pharmacol.  16(Suppl 2): 315S-322S.",VDss was calculated using data obtained by digitization of the C vs t plot provided in the reference.
79,Budesonide,51333-22-3,3.9,20,0.13,3.2,2.8,"Ryrfeldt A, Andersson P, Edsbacker S, Tonnesson M, Davies D, and Pauwels R (1982) Pharmacokinetics and metabolism of budesonide, a selective glucocorticoid.  Eur. J. Resp. Dis. 63: 86-95.  Entocort EC Product Label.",VDss was calculated using data obtained by digitization of the C vs t plot provided in the reference.
80,Buflomedil,55837-25-7,1.3,5.6,0.40,3.9,3.3,"Gundert-Remy U, Weber E, Lam G, Chiou WL, Mann W, and Aynilian GH (1981) The clinical pharmacokinetics of buflomedil in normal subjects after intravenous and oral administration.  Eur. J.Clin. Pharmacol. 20: 459-63.  Rey E, D'Athis P, Richard MO, Fillastre JP, and Olive G (1984) Pharmacokinetics of buflomedil after intravenous administration in patients with chronic renal failure.  Int. J. Clin. Pharmacol. Ther. Toxicol. 12: 648-652.",
81,Bufuralol,54340-62-4,1.7,8.9,0.19,3.2,2.3,"Dayer P, Balant L, Kupfer A, Striberni R, and Leemann T (1985) Effect of oxidative polymorphism (debrisoquine/sparteine type) on hepatic first-pass metabolism of bufuralol.  Eur. J. Clin. Pharmacol. 28: 317-320.  Foti RS and Fisher MB (2004) Impact of incubation conditions on bufuralol human clearance predictions: Enzyme lability and nonspecific binding.  Drug Metab. Dispos. 32: 295-304.",CYP2D6 extensive metabolizers only.  VDss calculated from C vs t data obtained by digitization of the plots included in the reference.
82,Bumetanide,28395-03-1,0.16,2.5,0.031,1.1,1.2,"Pentikainen PJ, Pasternack A, Lampainen E, Neuvonen PJ, and Penttila A (1985) Bumetanide kinetics in renal failure.  Clin. Pharmacol. Ther. 37:  582-528.  Lau HSH, Hyneck ML, Berardi RR, Swartz RD, and Smith DE (1986) Kinetics, dynamics, and bioavailability of bumetanide in healthy subjects and patients with chronic renal failure.  Clin. Pharmacol. Ther. 39: 635-645.  Cook JA, Smith DE, Cornish LA, Tankanow RM, Nicklas JM, and Hyneck ML (1988) Kinetics, dynamics, and bioavailability of bumetanide in healthy subjects and patients with congestive heart failure.  Clin. Pharmacol. Ther. 44: 487-500.",Data combined from three references.
83,Bunazosin,80755-51-7,0.72,4.8,0.06,2.5,2.0,"Morishita N, Tomono Y, Hasegawa J, and Heuer HJ (1993)  Single dose crossover study to evaluate the absolute bioavailability of a sustained-release formulation of bunazosin (E1015) in healthy male volunteers.  Drug Invest.  6:  5-9.  Yamato C, Takahashi T, Tadano K, Kinoshita K, and Fujita T (1985)  The metabolic fate of bunazosin hydrochloride (2). Studies on the transfer to fetus and milk, plasma protein binding, tissue accumulation and effect on drug-metabolizing enzymes. Oyo Yakuri  30: 257-265.",
84,Bupivacaine,38396-39-3,0.84,4.3,0.056,3.3,3.1,"Burm AGL, Van der Meer AD, Van Kleef JW, Zeijlmans PWM, and Groen K (1994) Pharmacokinetics of the enantiomers of bupivacaine following intravenous administration of the racemate.  Br. J. Clin. Pharmacol. 38: 125-129.",Values for enantiomers were averaged.
85,Buprenorphine,52485-79-7,4.9,19,0.04,4.9,3.2,"Kuhlman JJ, Lalani S, Magluilo, J, Levine B, Darwin WD, Johnson RE, and Cone EJ (1996) Human pharmacokinetics of intravenous, sublingual and buccal buprenorphine.  J. Anal. Toxicol. 20: 369-378.   Elkader A and Sproule B (2005)  Buprenorphine: clinical pharmacokinetics in the treatment of opioid dependence.  Clin. pharmacokinet. 44: 661-680.",
86,Busulphan,55-98-1,0.55,2.4,1.0,3.8,3.4,"Hassan M, Nilsson C, Hassan Z, Gungor T, Aschan J, Winiarski J, Hentschke P, Ringden O, Eber S, Seger R, and Ljungman P (2002) A phase II trial of liposomal busulphan as an intravenous myeloablative agent prior to stem cell transplantation: 500 mg/m(2) as a optimal total dose for conditioning.  Bone Marrow Transplantation  30: 833-841.  Ehrsson H and Hassan M (1984) Binding of busulfan to plasma proteins and blood cells.  J. Pharm. Pharmacol.   36: 694-696.",
87,Butorphanol,42408-82-2,12,41,0.17,5.3,4.8,"Vachharajani NN, Shyu WC, Garnett WR, Morgenthien EA and Barbhaiya RH (1996) The absolute bioavailability and pharmacokinetics of butorphanol nasal spray in patients with hepatic impairment.  Clin. Pharmacol. Ther. 60: 283-294.   Gaver RC, Vasiljev M, Wong H, Monkovic I, Swigor JE, Van Harken DR, and Smyth RD (1980) Disposition of parenteral butorphanol in man.  Drug Metab. Dispos. 8: 230-235.",
88,Caffeine,58-08-2,0.63,1.4,0.64,7.5,4.9,Blanchard J and Sawers SJA (1983) Comparative pharmacokinetics of caffeine in young and elderly men.  J. Pharmacokinet. Biopharm. 11: 109-126.,VDss was calculated from C vs t data obtained by digitization of the plot included in the reference.  
89,Captopril,62571-86-2,0.75,12,0.73,1.0,2.0,"Duchin KL, Singhvi SM, Willard DA, Migdalof BH, McKinstry DM (1982)  Captopril kinetics. Clin. Pharmacol. Ther. 31: 452-458.  Creasy WA, Morrison RA, Singhvi SM, and Willard DA (1988) Pharmacokinetics of intravenous captopril in healthy men.  Eur. J. Clin. Pharmacol. 35: 367-370.",Combined data from Creasy and Duchin papers.  Note that protein binding also has S-S bond component.
90,Carbenicillin,4697-36-3,0.17,1.9,0.52,1.5,1.1,"Libke RD, Clarke JT, Ralph ED, Luthy RP, and Kirby WMM (1975) Ticarcillin vs carbenicillin: clinical pharmacokinetics.  Clin. Pharmacol. Ther.  17: 441-446.  Bergan T (1984) Pharmacokinetics of beta-lactam antibiotics.  Scand. J. Infect. Dis. 42(Suppl): 83-98.",
91,Carboplatin,41575-94-4,0.26,1.5,1.0,3.0,2.0,"Elferink F, van der Vijgh WJ, Klein I, Vermorken JB, Gall HE, and Pinedo HM (1987) Pharmacokinetics of carboplatin after i.v. administration.    Cancer Treatment Rep.  71: 1231-1237.  Gaver RC, George AM, and Deeb G (1987) In vitro stability, plasma protein binding and blood cell partitioning of 14C-carboplatin.  Cancer Chemother. Pharmacol. 20: 271-276.",Used 1.6 m2 = 60 kg since the study was done in all females.
92,Carmustine (BCNU),154-93-8,1.2,78,0.23,0.26,0.37,"Henner WD, Peters WP, Eder JP, Antman K, Schnipper L, and Frei E (1986) Pharmacokinetics and immediate effects of high-dose carmustine in man.  Canc. Treatm. Rep. 70: 877-880. ",Used VD as VDss because PK was first order.
93,Carumonam,87638-04-8,0.18,1.5,0.72,2.0,1.6,"Weidekamm E, Kronenberger D, Portmann R, Stoeckel K, Egger HJ, and Dubach UC (1985) Single dose pharmacokinetics and absolute bioavailability of the new monocyclic .beta.-lactam carumonam (Ro 17-2301, AMA-1080).  Recent Adv. Chemother., Proc. 14th Int. Congr. Chemother. (Antimicrobial Sect. 2),  1335-1336.   Kita Y, Fugono T, and Imada A (1987) Pharmacokinetics of carumonam in experimental animals.  Chemotherapy 35(Suppl. 2): 187-197.","Ro 172301, AMA-1080. "
94,Carvedilol,72956-09-3,1.3,7.8,0.02,2.8,2.4,"Neugebauer G, Akpan W, Mollendorff E, Neubert P, and Reiff K (1987) Pharmacokinetics and disposition of carvedilol in humans.  J. Cardiovasc. Pharmacol. 10(Suppl 11): S85-S88.   Coreg Product Label.",
95,Caspofungin,162808-62-0,0.13,0.14,0.035,15,27,"Stone JA, Xu X, Winchell GA, Deutsch PJ, Pearson PG, Migoya EM, Mistry GC, Xi L, Miller A, Sandhu P, Singh R, deLuna F, Dilzer SC, Lasseter KC (2004) Disposition of caspofungin: role of distribution in determining pharmacokinetics in plasma.  Antimic. Ag. Chemother.  48: 815-823.",VDss was calculated from rate micro-contants provided in the reference.
96,CB 10-277,7203-91-0,0.25,1.3,NF,3.0,2.5,"Foster BJ, Newell DR, Carmichael J, Harris AL, Gumbrell LA, Jones M, Goodard PM, and Calvert AH (1993) Preclinical, phase I and pharmacokinetic studies with the dimethyl phenyltriazene CB10-277.  Br. J. Canc. 67: 362-368.",Parameters were calculated using C vs t data obtained by digitzation of the plot provided in the reference.
97,Cefadroxil,50370-12-2,0.23,2.5,0.39,1.5,1.1,"Marino EL, Dominguez-Gil A, and Muriel C (1982) Influence of dosage form and administration route on the pharmacokinetic parameters of cefadroxil.  Int. J. Clin. Pharmacol. Ther. Toxicol. 20: 73-77.   Aratani H, Kono S, Tateishi H, Negita S, and Yamanaka Y (1980) Pharmacological studies on cefadroxil.  II.  Pharmacokinetics.  Chemotherapy 28(Suppl. 2): 75-82. ",
98,Cefamandole,34444-01-4,0.16,3.6,0.25,0.75,0.75,"Brogard JM, Kopferschmitt J, Spach MO, Grudet O, and Lavillaureix J (1979) Cefamandole pharmacokinetics and dosage adjustments in relation to renal function.  J. Clin. Pharmacol. 19: 366-377.  Leroy A, Fillastre JP, Oksenhendler G, and Humbert G (1977) Pharmacokinetics of cefamandole in normal subjects and in uraemic patients.  Drugs Exptl. Clin. Res. 3: 51-59.  Bergan T (1984) Pharmacokinetics of beta-lactam antibiotics.  Scand. J. Infect. Dis. 42(Suppl): 83-98.","VDss and CL calculated from two-compartment terms listed in Brogard, et al. and from a digitized plot in Leroy, et al.."
99,Cefatrizine,51627-14-6,0.22,3.3,0.40,1.1,1.2,"Pfeffer M, Gaver RC, and Ximenez J (1983) Human intravenous pharmacokinetics and absolute oral bioavailability of cefatrizine. Antimicr. Ag. Chemother. 24: 915-920. Bergan T (1984) Pharmacokinetics of beta-lactam antibiotics.  Scand. J. Infect. Dis. 42(Suppl): 83-98.",Analysis done by bioassay.
100,Cefazolin,25953-19-9,0.12,0.89,0.18,2.2,1.7,"Chanson P, Joly V, Contrepois A, Garaud JJ, Bauchet J, Mohler J, Nguyen PC, and Carbon C (1987) Alteration of gentamicin and cefazolin kinetics with control of the hypothyroid state in humans.  Antimic. Agents Chemother. 31: 645-637.  Decroix MO, Zini R, Chaumeil JC, and Tillement JP (1988) Cefazolin serum protein binding and its inhibition by bilirubin, fatty acids and other drugs.  Biochem. Pharmacol. 37: 2807-2814.  Bergan T (1977) Comparatve pharmacokinetics of cefazolin, cephalothin, cephacetril, and cephapirine after intravenous administration.  Chemother. 23: 389-404.","VDss assumed to be equal to reported VD in Chanson, et al., because 1st order kinetic model."
101,Cefcanel,41952-52-7,0.13,2.6,NF,0.83,1.0,"Edwall B, Arvidsson A, Lake-Bakaar D, Lanbeck-Vallen K, and Yisak W (1993) Disposition of oral [14C]cefcanel daloxate hydrochloride in healthy male subjects.  Drug Metab. Dispos.  21: 171-177. ",
102,Cefepime,88040-23-7,0.28,2.2,0.78,2.1,1.9,"Kalman D, Barriere SL, Johnson BL (1992) Pharmacokinetic disposition and bactericidal activities of cefepime, ceftazidime, and cefoperazone in serum and blister fluid.  Antimicrob. Agents Chemother. 36: 453-457.  Barbhaiya RH, Forgue ST, Gleason CR, Knupp CA, Pittman KA, Weidler DJ, Movahhed H, Tenney J, and Martin RR (1992) Pharmacokinetics of cefepime after single and multiple intravenous administrations in healthy subjects. Antimicrob. Ag. Chemother. 36: 552-557",
103,Cefetamet,65052-63-3,0.28,1.9,0.78,2.5,2.1,"Koup JR, Dubach UC, Brandt R, Wyss R, and Stoeckel K (1988) Pharmacokinetics of cefetamet (Ro 15-8074) and cefetamet pivoxil (Ro 15-8075) after intravenous and oral doses in humans.  Antimic. Ag. Chemother. 32: 573-579.",Ro 15-8074. 
104,Cefixime,79350-37-1,0.24,1.0,0.31,3.9,3.2,"Faulkner RD, Fernandez P, Lawrence G, Sia LL, Falkowski AJ, Weiss AI, Yacobi A, and Silber BM (1988) Absolute bioavailability of cefixime in man.  J. Clin. Pharmacol. 28: 700-706. ",
105,Cefmetazole,56796-20-4,0.13,1.5,0.15,1.5,1.5,"Ko H, Cathcart SK, Griffith DL, Peters GR, and Adams WJ (1989) Pharmacokinetics of intravenously administered cefmetazole and cefoxitin and effects of probenecid on cefmetazole elimination.   Antimicr. Agents Chemother. 33: 356-361.  Tan JS, Salstrom SJ, Signs SA, Hoffman HE, and File TM (1989) Pharmacokinetics of intravenous cefmetazole with emphasis on comparison between predicted theoretical levels in tissue and actual skin window fluid levels.  Antimicr. Agents Chemother. 33:  924-927.",
106,Cefodizime,69739-16-8,0.054,0.61,0.18,1.5,4.2,"Bryskier A, Procyk T, Tremblay D, Lenfant B, and Fourtillan JB (1990) The pharmacokinetics of cefodizime following intravenous and intramuscular administration of a single dose of 1.0 g.  J. Antimic. Chemother. 26(Suppl C): 59-63.  Scaglione F, Demartini G, Arcidiacono MM, Dugnani S, and Fraschini F (1997) Serum protein binding and extravascular diffusion of cefodizime and ceftriaxone. An in vivo study.  Clin. Drug Inv. 14: 211-216.",VDss calculated from C vs t data provided in the reference.
107,Cefoperazone,62893-19-0,0.17,1.3,0.07,2.2,1.8,"Kalman D, Barriere SL, Johnson BL (1992) Pharmacokinetic disposition and bactericidal activities of cefepime, ceftazidime, and cefoperazone in serum and blister fluid.  Antimicrob. Agents Chemother. 36: 453-457.",
108,Ceforanide,60925-61-3,0.17,0.66,0.19,4.3,3.0,"Pfeffer M, Gaver RC, and Van Harken DR (1980) Human pharmacokinetics of a new broad-spectrum parenteral cephalosporin antibiotic, ceforanide.  J. Pharm. Sci. 69: 398-403.",
109,Cefotaxime,63527-52-6,0.19,2.7,0.60,1.2,1.2,"Wise R, Baker S, and Livingston R (1980) Comparison of cefotaxime and moxalactam pharmacokinetics and tissue levels.  Antimic. Ag. Chemother.  18: 369-371.  Esmieu F, Guilbert J, Rosenkilde HC, Ho I, LeGo A (1980) Pharmacokinetics of cefotaxime in normal human volunteers.  J. Antimic. Chemother.  6(suppl A): 83-92.",VDss calculated from C vs t data provided in the reference..
110,Cefotetan,69712-56-7,0.13,0.42,0.15,5.2,4.5,"Zimmerman J, Cohen A, and Thyrum P (1989)  Absolute bioavailability and noncompartmental analysis of intravenous and intramuscular Cefotan (cefotetan) in normal volunteers.  J. Clin. Pharmacol. 29: 151-157.  Carver PL, Nightingale CH, and Quintiliani R (1989) Pharmacokinetics and pharmacodynamics of total and unbound cefoxitin and cefotetan in healthy volunteers.    J. Antimic. Chemother. 23:  99-106.",
111,Cefoxitin,35607-66-0,0.17,3.6,0.73,0.79,0.81,"Ko H, Cathcart SK, Griffith DL, Peters GR, and Adams WJ (1989) Pharmacokinetics of intravenously administered cefmetazole and cefoxitin and effects of probenecid on cefmetazole elimination.   Antimicr. Agents Chemother. 33: 356-361.   ",
